timestamp,current_commit_sha,parent_commit_sha,current_commit_timestamp,current_commit_message,coverage,num_new_violations,new_violations,num_old_violations,old_violations,num_current_violations,current_violations,num_parent_violations,parent_violations
20251222_074932,1c54c732159afe7572060f412073a040eb5019d3,,1746180577,ci: added mock for fixed i18n language is not compiled,x,13,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144;KeyInList:/usr/lib/python3.12/enum.py:444;KeyInList:/usr/lib/python3.12/unittest/mock.py:1039;KeyInList:/usr/lib/python3.12/unittest/mock.py:774;KeyInList:/bot/filters/admin_filter.py:20;KeyInList:/usr/lib/python3.12/unittest/mock.py:659;KeyInList:/usr/lib/python3.12/unittest/mock.py:663;KeyInList:<frozen importlib._bootstrap>:1316;KeyInList:/tests/unit/bot/keyboards/admin_panel/test_admin_panel_kb.py:57;KeyInList:/tests/unit/bot/utils/test_image_manager.py:32,0,,13,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=770;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=768;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;KeyInList:/usr/lib/python3.12/enum.py:444=18;KeyInList:/usr/lib/python3.12/unittest/mock.py:1039=277;KeyInList:/usr/lib/python3.12/unittest/mock.py:774=2695;KeyInList:/bot/filters/admin_filter.py:20=3;KeyInList:/usr/lib/python3.12/unittest/mock.py:659=16;KeyInList:/usr/lib/python3.12/unittest/mock.py:663=16;KeyInList:<frozen importlib._bootstrap>:1316=14;KeyInList:/tests/unit/bot/keyboards/admin_panel/test_admin_panel_kb.py:57=4;KeyInList:/tests/unit/bot/utils/test_image_manager.py:32=1,0,
20251222_074932,5b0c9841f00a0e9cd5c00371efd4fa2738eac574,1c54c732159afe7572060f412073a040eb5019d3,1746178885,ci: added a default values to config for successfully passing ci test workflow,x,0,,0,,13,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=770;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=768;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;KeyInList:/usr/lib/python3.12/enum.py:444=18;KeyInList:/usr/lib/python3.12/unittest/mock.py:1039=269;KeyInList:/usr/lib/python3.12/unittest/mock.py:774=2695;KeyInList:/bot/filters/admin_filter.py:20=3;KeyInList:/usr/lib/python3.12/unittest/mock.py:659=16;KeyInList:/usr/lib/python3.12/unittest/mock.py:663=16;KeyInList:<frozen importlib._bootstrap>:1316=6;KeyInList:/tests/unit/bot/keyboards/admin_panel/test_admin_panel_kb.py:57=4;KeyInList:/tests/unit/bot/utils/test_image_manager.py:32=1,13,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=770;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=768;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;KeyInList:/usr/lib/python3.12/enum.py:444=18;KeyInList:/usr/lib/python3.12/unittest/mock.py:1039=277;KeyInList:/usr/lib/python3.12/unittest/mock.py:774=2695;KeyInList:/bot/filters/admin_filter.py:20=3;KeyInList:/usr/lib/python3.12/unittest/mock.py:659=16;KeyInList:/usr/lib/python3.12/unittest/mock.py:663=16;KeyInList:<frozen importlib._bootstrap>:1316=14;KeyInList:/tests/unit/bot/keyboards/admin_panel/test_admin_panel_kb.py:57=4;KeyInList:/tests/unit/bot/utils/test_image_manager.py:32=1
20251222_074932,c3f714f23a928cb8720b8af56e9a2356b995c402,5b0c9841f00a0e9cd5c00371efd4fa2738eac574,1746173597,refactor: update requrements and fixed redis dsn creation,x,0,,10,KeyInList:/usr/lib/python3.12/encodings/__init__.py:144;KeyInList:/usr/lib/python3.12/enum.py:444;KeyInList:/usr/lib/python3.12/unittest/mock.py:1039;KeyInList:/usr/lib/python3.12/unittest/mock.py:774;KeyInList:/bot/filters/admin_filter.py:20;KeyInList:/usr/lib/python3.12/unittest/mock.py:659;KeyInList:/usr/lib/python3.12/unittest/mock.py:663;KeyInList:<frozen importlib._bootstrap>:1316;KeyInList:/tests/unit/bot/keyboards/admin_panel/test_admin_panel_kb.py:57;KeyInList:/tests/unit/bot/utils/test_image_manager.py:32,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,13,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=770;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=768;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;KeyInList:/usr/lib/python3.12/enum.py:444=18;KeyInList:/usr/lib/python3.12/unittest/mock.py:1039=269;KeyInList:/usr/lib/python3.12/unittest/mock.py:774=2695;KeyInList:/bot/filters/admin_filter.py:20=3;KeyInList:/usr/lib/python3.12/unittest/mock.py:659=16;KeyInList:/usr/lib/python3.12/unittest/mock.py:663=16;KeyInList:<frozen importlib._bootstrap>:1316=6;KeyInList:/tests/unit/bot/keyboards/admin_panel/test_admin_panel_kb.py:57=4;KeyInList:/tests/unit/bot/utils/test_image_manager.py:32=1
20251222_074932,b1faa510848957cb974bf85614f9acc3d54adaf7,c3f714f23a928cb8720b8af56e9a2356b995c402,1745918621,refactor(bot): fixed static data imports,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251222_074932,dac96a21042612d43ac09da5cc5a5e02de35462d,b1faa510848957cb974bf85614f9acc3d54adaf7,1745246549,refactor: update bot and keygen files to work with new DAO pattern,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251222_074932,407734da9b9e7ca7fd0a0d7b39a1fd21b3b73ca4,dac96a21042612d43ac09da5cc5a5e02de35462d,1745246549,refactor: update bot and keygen files to work with new DAO pattern,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251222_074932,ff5e59e59894a9397c80c1d579abe1b1fd037e27,407734da9b9e7ca7fd0a0d7b39a1fd21b3b73ca4,1745246478,refactor(infra): format schemas and services to work with new DAO pattern,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251222_074932,7d6ec6ef621dbf7c3ebd6ccebd9096166f1e1d11,ff5e59e59894a9397c80c1d579abe1b1fd037e27,1745246374,refactor(db): replaced repositories with DAO pattern,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251222_074932,b9f6373b269ddf97529f727cadc1092eaaffbd2a,7d6ec6ef621dbf7c3ebd6ccebd9096166f1e1d11,1745140739,refactor: renamed key generator module and separate utils,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251222_074932,43c7aedd9d559941db5922b24fedae6702bfb332,b9f6373b269ddf97529f727cadc1092eaaffbd2a,1745060190,"chore: setup pre-commit, lint files and migrate ruff config",x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
