timestamp,current_commit_sha,parent_commit_sha,current_commit_timestamp,current_commit_message,github_url,num_python_file_changed,coverage,num_new_violations,new_violations,num_old_violations,old_violations,num_current_violations,current_violations,num_parent_violations,parent_violations
20251223_124012,3261b274e8d97c0f3e4bc12145478cb8a5f232ca,,1593173526,wx.metadata/mdlib: fix map name,,,x,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=26;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=24,0,
20251223_124012,ab7dca686579e92cba895c9f4b790f930231fced,3261b274e8d97c0f3e4bc12145478cb8a5f232ca,1593199032,"wx.metadata/mdlib, t.info.iso, v.info.iso: fix flake8-strict errors",https://github.com/OSGeo/grass-addons/compare/3261b274e8d97c0f3e4bc12145478cb8a5f232ca...ab7dca686579e92cba895c9f4b790f930231fced,3,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=26;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=24,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=26;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=24
20251223_124012,72a9f342cecddad5dd76676b43a6b891bdc4bef0,ab7dca686579e92cba895c9f4b790f930231fced,1593200954,"wx.metadata/g.gui.cswbrowser, mdlib: set busy cursor after click on the search btn widget",https://github.com/OSGeo/grass-addons/compare/ab7dca686579e92cba895c9f4b790f930231fced...72a9f342cecddad5dd76676b43a6b891bdc4bef0,1,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=26;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=24,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=26;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=24
20251223_124012,301d9bd2f55d4a00223f8f474545f64b8621d462,72a9f342cecddad5dd76676b43a6b891bdc4bef0,1593203936,wx.metadata/mdlib: fix wx.ListCtrl widget wxPyDeprecationWarning,https://github.com/OSGeo/grass-addons/compare/72a9f342cecddad5dd76676b43a6b891bdc4bef0...301d9bd2f55d4a00223f8f474545f64b8621d462,1,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=26;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=24,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=26;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=24
20251223_124012,6a001d2a91684cc5f78045b070465fb0667ce922,301d9bd2f55d4a00223f8f474545f64b8621d462,1593204746,"wx.metadata/g.gui.cswbrowser, mdlib: fix insert 'unknown' type, wx.ListCtrl widget result item",https://github.com/OSGeo/grass-addons/compare/301d9bd2f55d4a00223f8f474545f64b8621d462...6a001d2a91684cc5f78045b070465fb0667ce922,1,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=26;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=24,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=26;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=24
20251223_124012,8d05182ca5672fb9eab61e591d1f5c8e3cad3141,6a001d2a91684cc5f78045b070465fb0667ce922,1593488399,wx.metadata/r.info.iso: fix flake8-strict errors,https://github.com/OSGeo/grass-addons/compare/6a001d2a91684cc5f78045b070465fb0667ce922...8d05182ca5672fb9eab61e591d1f5c8e3cad3141,1,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=26;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=24,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=26;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=24
20251223_124012,45c99c7e5272d1ac9a51a59cd79c0a3c209ce770,8d05182ca5672fb9eab61e591d1f5c8e3cad3141,1593489155,wx.metadata/t.info.iso: fix write result to output file name destination,https://github.com/OSGeo/grass-addons/compare/8d05182ca5672fb9eab61e591d1f5c8e3cad3141...45c99c7e5272d1ac9a51a59cd79c0a3c209ce770,1,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=26;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=24,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=26;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=24
20251223_124012,943d9c72a51716608f6a358a40dd114e38eaa9cf,45c99c7e5272d1ac9a51a59cd79c0a3c209ce770,1594152899,Update v.fixed.segmentpoints for v.to.db: Require --overwrite flag to overwrite existing columns (#239),https://github.com/OSGeo/grass-addons/compare/45c99c7e5272d1ac9a51a59cd79c0a3c209ce770...943d9c72a51716608f6a358a40dd114e38eaa9cf,1,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=26;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=24,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=26;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=24
20251223_124012,84ae99541f35469403bd731f88c4e09baa55e1ec,943d9c72a51716608f6a358a40dd114e38eaa9cf,1594154118,r.valley.bottom minor fix to formatting of temporary raster names during processing,https://github.com/OSGeo/grass-addons/compare/943d9c72a51716608f6a358a40dd114e38eaa9cf...84ae99541f35469403bd731f88c4e09baa55e1ec,1,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=26;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=24,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=26;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=24
20251223_124012,4f8f56a76424cc9e0ded16f56d8099d7032f2a21,84ae99541f35469403bd731f88c4e09baa55e1ec,1594351732,wx.metadata/g.gui.metadata: fix expand wx.SplitterWindow widget to the frame width size (#241),https://github.com/OSGeo/grass-addons/compare/84ae99541f35469403bd731f88c4e09baa55e1ec...4f8f56a76424cc9e0ded16f56d8099d7032f2a21,2,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=26;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=24,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=26;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=24
