timestamp,current_commit_sha,parent_commit_sha,current_commit_timestamp,current_commit_message,github_url,num_python_file_changed,coverage,num_new_violations,new_violations,num_old_violations,old_violations,num_current_violations,current_violations,num_parent_violations,parent_violations,violations_current_parent_commit_mapping
20260217_231509,e3ec9db9894a2b65e9d1301189e89c7ac660b491,,1678356530,"add method and route to search across tracks, albums and artists.",,,x,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=14;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=12,0,,
20260217_231509,fed62bf7f4dd88dbd1232838bfa5c92320f9a63d,e3ec9db9894a2b65e9d1301189e89c7ac660b491,1678638521,add method and route to fetch similar artists from lastfm,https://github.com/swingmx/swingmusic/compare/e3ec9db9894a2b65e9d1301189e89c7ac660b491...fed62bf7f4dd88dbd1232838bfa5c92320f9a63d,6,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=14;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=12,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=14;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=12,
20260217_231509,64bb4f75dfb5eccd72ff1e6d39e9a79f9492c0f4,fed62bf7f4dd88dbd1232838bfa5c92320f9a63d,1678638594,bump lastfm similar artists result limit from 100 -> 250,https://github.com/swingmx/swingmusic/compare/fed62bf7f4dd88dbd1232838bfa5c92320f9a63d...64bb4f75dfb5eccd72ff1e6d39e9a79f9492c0f4,1,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=14;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=12,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=14;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=12,
20260217_231509,d21a834a00a12ea9f47e5fcd6f074ff0471afd11,64bb4f75dfb5eccd72ff1e6d39e9a79f9492c0f4,1678863672,fix get playlist tracks order,https://github.com/swingmx/swingmusic/compare/64bb4f75dfb5eccd72ff1e6d39e9a79f9492c0f4...d21a834a00a12ea9f47e5fcd6f074ff0471afd11,7,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=14;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=12,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=14;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=12,
20260217_231509,30e3800dedde8dc7fccd3819d3c764c8c35143aa,d21a834a00a12ea9f47e5fcd6f074ff0471afd11,1678911102,add more is_compilation check strings,https://github.com/swingmx/swingmusic/compare/d21a834a00a12ea9f47e5fcd6f074ff0471afd11...30e3800dedde8dc7fccd3819d3c764c8c35143aa,1,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=14;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=12,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=14;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=12,
20260217_231509,598e3d4c79ef3778b504f521c08593f8fbc052da,30e3800dedde8dc7fccd3819d3c764c8c35143aa,1679089246,return playlist images on get_all_playlists route,https://github.com/swingmx/swingmusic/compare/30e3800dedde8dc7fccd3819d3c764c8c35143aa...598e3d4c79ef3778b504f521c08593f8fbc052da,1,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=14;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=12,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=14;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=12,
20260217_231509,e23f2a6489860d0eff8b917437bf59f7968b967d,598e3d4c79ef3778b504f521c08593f8fbc052da,1679258221,add route to fetch album color,https://github.com/swingmx/swingmusic/compare/598e3d4c79ef3778b504f521c08593f8fbc052da...e23f2a6489860d0eff8b917437bf59f7968b967d,2,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=14;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=12,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=14;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=12,
20260217_231509,32bb3d37e1113934aecaf7e0c9f12f40b15c8a56,e23f2a6489860d0eff8b917437bf59f7968b967d,1679426131,add a store method to count the number of tracks in a folder ~ Courtesy of chatgpt3.5 + add a few a TODO,https://github.com/swingmx/swingmusic/compare/e23f2a6489860d0eff8b917437bf59f7968b967d...32bb3d37e1113934aecaf7e0c9f12f40b15c8a56,4,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=14;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=12,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=14;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=12,
20260217_231509,43c480cf3e3866f5e4bf39cff90ff9694711066c,32bb3d37e1113934aecaf7e0c9f12f40b15c8a56,1679426208,remove print statement,https://github.com/swingmx/swingmusic/compare/32bb3d37e1113934aecaf7e0c9f12f40b15c8a56...43c480cf3e3866f5e4bf39cff90ff9694711066c,1,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=14;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=12,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=14;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=12,
20260217_231509,79029ae3462bacbdaddef7af76dc2c3aa8175b01,43c480cf3e3866f5e4bf39cff90ff9694711066c,1679711161,add folder count to folder route,https://github.com/swingmx/swingmusic/compare/43c480cf3e3866f5e4bf39cff90ff9694711066c...79029ae3462bacbdaddef7af76dc2c3aa8175b01,28,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=14;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=12,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=14;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=12,
